frame,x,y,x_cm,y_cm
513,1823,667,50.328220858895705,18.414110429447852
513,681,666,18.800613496932517,18.386503067484664
513,382,663,10.54601226993865,18.303680981595093
513,1797,659,49.61042944785276,18.19325153374233
513,685,641,18.911042944785276,17.696319018404907
513,1513,623,41.76993865030675,17.199386503067483
513,1715,612,47.34662576687116,16.895705521472394
513,1236,606,34.122699386503065,16.73006134969325
513,1576,598,43.50920245398773,16.50920245398773
513,1516,588,41.852760736196316,16.233128834355828
513,1677,579,46.29754601226994,15.984662576687116
513,914,579,25.233128834355828,15.984662576687116
513,1748,572,48.25766871165644,15.791411042944786
513,1472,555,40.63803680981595,15.322085889570552
513,1599,546,44.144171779141104,15.07361963190184
513,1697,531,46.84969325153374,14.659509202453988
513,512,532,14.134969325153374,14.687116564417177
513,1266,526,34.95092024539877,14.521472392638037
513,809,512,22.334355828220858,14.134969325153374
513,1299,508,35.86196319018405,14.024539877300613
513,1518,394,41.9079754601227,10.877300613496933
514,594,716,16.39877300613497,19.766871165644172
514,1749,694,48.285276073619634,19.15950920245399
514,933,677,25.757668711656443,18.690184049079754
514,1800,671,49.693251533742334,18.524539877300615
514,679,676,18.745398773006134,18.662576687116566
514,748,678,20.650306748466257,18.717791411042946
514,1197,676,33.04601226993865,18.662576687116566
514,643,677,17.75153374233129,18.690184049079754
514,1651,672,45.579754601226995,18.552147239263803
514,378,665,10.43558282208589,18.358895705521473
514,1584,641,43.73006134969325,17.696319018404907
514,658,634,18.165644171779142,17.503067484662576
514,1861,627,51.377300613496935,17.309815950920246
514,1612,625,44.50306748466258,17.254601226993866
514,1520,617,41.96319018404908,17.033742331288344
514,1684,593,46.49079754601227,16.37116564417178
514,1515,587,41.82515337423313,16.20552147239264
514,1739,582,48.00920245398773,16.06748466257669
514,911,585,25.150306748466257,16.150306748466257
514,1439,572,39.72699386503068,15.791411042944786
514,1483,554,40.941717791411044,15.294478527607362
514,898,556,24.791411042944784,15.349693251533742
514,1593,542,43.97852760736196,14.963190184049079
514,504,531,13.914110429447852,14.659509202453988
514,1700,525,46.93251533742331,14.493865030674847
514,1260,523,34.785276073619634,14.438650306748466
514,700,513,19.32515337423313,14.162576687116564
514,1506,393,41.576687116564415,10.849693251533742
515,803,717,22.16871165644172,19.794478527607364
515,1772,688,48.920245398773005,18.993865030674847
515,930,671,25.67484662576687,18.524539877300615
515,1650,674,45.5521472392638,18.607361963190183
515,618,672,17.061349693251532,18.552147239263803
515,373,669,10.297546012269938,18.469325153374232
515,1612,646,44.50306748466258,17.834355828220858
515,657,636,18.13803680981595,17.558282208588956
515,1809,644,49.941717791411044,17.779141104294478
515,1862,627,51.40490797546013,17.309815950920246
515,1701,607,46.9601226993865,16.757668711656443
515,920,589,25.39877300613497,16.26073619631902
515,1732,586,47.8159509202454,16.177914110429448
515,1444,571,39.86503067484663,15.763803680981596
515,1482,543,40.91411042944785,14.99079754601227
515,1587,540,43.81288343558282,14.9079754601227
515,1284,526,35.4478527607362,14.521472392638037
515,1253,527,34.5920245398773,14.549079754601227
515,501,525,13.831288343558283,14.493865030674847
515,1494,390,41.24539877300614,10.766871165644172
516,1291,697,35.64110429447853,19.242331288343557
516,1776,679,49.030674846625764,18.745398773006134
516,529,678,14.604294478527608,18.717791411042946
516,935,658,25.812883435582823,18.165644171779142
516,1835,627,50.65950920245399,17.309815950920246
516,1611,626,44.47546012269939,17.282208588957054
516,649,622,17.91717791411043,17.171779141104295
516,1516,601,41.852760736196316,16.5920245398773
516,1727,596,47.67791411042945,16.45398773006135
516,1685,596,46.51840490797546,16.45398773006135
516,922,593,25.45398773006135,16.37116564417178
516,1451,569,40.058282208588956,15.708588957055214
516,900,544,24.846625766871167,15.01840490797546
516,1579,537,43.5920245398773,14.825153374233128
516,1489,540,41.107361963190186,14.9079754601227
516,1247,532,34.42638036809816,14.687116564417177
516,803,529,22.16871165644172,14.604294478527608
516,495,523,13.66564417177914,14.438650306748466
516,1703,523,47.015337423312886,14.438650306748466
516,1287,521,35.530674846625764,14.383435582822086
516,704,515,19.43558282208589,14.217791411042946
516,1486,390,41.02453987730061,10.766871165644172
517,1748,689,48.25766871165644,19.02147239263804
517,1779,673,49.11349693251534,18.579754601226995
517,1814,655,50.079754601226995,18.08282208588957
517,1763,651,48.671779141104295,17.97239263803681
517,1593,646,43.97852760736196,17.834355828220858
517,675,643,18.634969325153374,17.75153374233129
517,1701,645,46.9601226993865,17.80674846625767
517,799,635,22.058282208588956,17.530674846625768
517,1493,627,41.217791411042946,17.309815950920246
517,1839,615,50.76993865030675,16.978527607361965
517,927,600,25.5920245398773,16.56441717791411
517,1723,594,47.56748466257669,16.39877300613497
517,1458,568,40.25153374233129,15.680981595092025
517,1240,542,34.23312883435583,14.963190184049079
517,1494,538,41.24539877300614,14.85276073619632
517,1572,534,43.39877300613497,14.742331288343559
517,704,522,19.43558282208589,14.411042944785276
517,493,517,13.610429447852761,14.273006134969325
517,1291,517,35.64110429447853,14.273006134969325
518,797,716,22.003067484662576,19.766871165644172
518,938,699,25.895705521472394,19.29754601226994
518,820,691,22.63803680981595,19.07668711656442
518,370,672,10.214723926380367,18.552147239263803
518,1584,644,43.73006134969325,17.779141104294478
518,659,637,18.19325153374233,17.585889570552148
518,1694,643,46.76687116564417,17.75153374233129
518,953,641,26.309815950920246,17.696319018404907
518,805,632,22.2239263803681,17.447852760736197
518,1842,619,50.852760736196316,17.088957055214724
518,1509,612,41.65950920245399,16.895705521472394
518,932,601,25.73006134969325,16.5920245398773
518,1710,608,47.20858895705521,16.78527607361963
518,1682,589,46.43558282208589,16.26073619631902
518,1461,566,40.33435582822086,15.625766871165645
518,1711,532,47.236196319018404,14.687116564417177
518,1232,549,34.012269938650306,15.156441717791411
518,1495,544,41.27300613496933,15.01840490797546
518,807,531,22.279141104294478,14.659509202453988
518,1565,530,43.20552147239264,14.631901840490798
518,701,526,19.35276073619632,14.521472392638037
518,1296,512,35.77914110429448,14.134969325153374
518,491,509,13.55521472392638,14.052147239263803
519,793,719,21.892638036809817,19.849693251533743
519,940,699,25.950920245398773,19.29754601226994
519,1218,692,33.625766871165645,19.104294478527606
519,644,689,17.779141104294478,19.02147239263804
519,1772,685,48.920245398773005,18.911042944785276
519,351,679,9.690184049079754,18.745398773006134
519,1652,673,45.607361963190186,18.579754601226995
519,822,678,22.69325153374233,18.717791411042946
519,626,661,17.282208588957054,18.248466257668714
519,1511,646,41.714723926380366,17.834355828220858
519,647,633,17.86196319018405,17.475460122699385
519,1593,640,43.97852760736196,17.66871165644172
519,809,627,22.334355828220858,17.309815950920246
519,1693,634,46.739263803680984,17.503067484662576
519,1734,617,47.87116564417178,17.033742331288344
519,1837,615,50.714723926380366,16.978527607361965
519,1568,609,43.28834355828221,16.812883435582823
519,1518,607,41.9079754601227,16.757668711656443
519,938,605,25.895705521472394,16.70245398773006
519,1676,593,46.26993865030675,16.37116564417178
519,1732,588,47.8159509202454,16.233128834355828
519,1503,574,41.49386503067485,15.846625766871165
519,1466,568,40.47239263803681,15.680981595092025
519,1225,554,33.81901840490798,15.294478527607362
519,1711,551,47.236196319018404,15.21165644171779
519,811,527,22.38957055214724,14.549079754601227
519,697,527,19.242331288343557,14.549079754601227
519,1558,528,43.012269938650306,14.576687116564417
519,1714,523,47.31901840490798,14.438650306748466
519,484,502,13.36196319018405,13.858895705521473
519,1303,499,35.97239263803681,13.776073619631902
520,942,702,26.006134969325153,19.380368098159508
520,611,702,16.868098159509202,19.380368098159508
520,1805,684,49.831288343558285,18.883435582822084
520,926,665,25.56441717791411,18.358895705521473
520,624,664,17.226993865030675,18.33128834355828
520,1131,663,31.2239263803681,18.303680981595093
520,1207,659,33.32208588957055,18.19325153374233
520,1806,654,49.858895705521476,18.05521472392638
520,1696,634,46.82208588957055,17.503067484662576
520,1624,627,44.83435582822086,17.309815950920246
520,813,634,22.44478527607362,17.503067484662576
520,637,626,17.585889570552148,17.282208588957054
520,1210,622,33.40490797546012,17.171779141104295
520,1732,612,47.8159509202454,16.895705521472394
520,689,618,19.02147239263804,17.061349693251532
520,1830,606,50.52147239263804,16.73006134969325
520,942,602,26.006134969325153,16.619631901840492
520,1508,570,41.6319018404908,15.736196319018404
520,1472,566,40.63803680981595,15.625766871165645
520,1224,559,33.79141104294479,15.432515337423313
520,1706,555,47.09815950920245,15.322085889570552
520,813,524,22.44478527607362,14.466257668711657
520,694,529,19.15950920245399,14.604294478527608
520,1715,527,47.34662576687116,14.549079754601227
520,1551,523,42.81901840490798,14.438650306748466
520,1300,515,35.88957055214724,14.217791411042946
520,490,500,13.52760736196319,13.803680981595091
521,1779,709,49.11349693251534,19.573619631901842
521,619,705,17.088957055214724,19.46319018404908
521,946,698,26.116564417177916,19.26993865030675
521,352,678,9.717791411042946,18.717791411042946
521,662,637,18.2760736196319,17.585889570552148
521,1822,670,50.30061349693251,18.496932515337424
521,1321,657,36.469325153374236,18.13803680981595
521,1587,643,43.81288343558282,17.75153374233129
521,1826,636,50.41104294478528,17.558282208588956
521,825,627,22.7760736196319,17.309815950920246
521,1216,611,33.57055214723926,16.868098159509202
521,1682,602,46.43558282208589,16.619631901840492
521,1226,562,33.84662576687116,15.515337423312884
521,1712,540,47.263803680981596,14.9079754601227
521,689,535,19.02147239263804,14.769938650306749
521,815,537,22.5,14.825153374233128
521,1541,524,42.54294478527608,14.466257668711657
521,1312,488,36.22085889570552,13.47239263803681
522,1755,694,48.45092024539878,19.15950920245399
522,724,694,19.987730061349694,19.15950920245399
522,350,681,9.662576687116564,18.800613496932517
522,656,648,18.11042944785276,17.88957055214724
522,1816,670,50.13496932515338,18.496932515337424
522,924,663,25.50920245398773,18.303680981595093
522,1320,657,36.441717791411044,18.13803680981595
522,1828,638,50.466257668711656,17.61349693251534
522,1511,638,41.714723926380366,17.61349693251534
522,1700,630,46.93251533742331,17.392638036809817
522,1564,620,43.17791411042945,17.116564417177916
522,1364,609,37.65644171779141,16.812883435582823
522,1716,607,47.374233128834355,16.757668711656443
522,1675,593,46.24233128834356,16.37116564417178
522,1228,573,33.90184049079755,15.819018404907975
522,1491,555,41.16257668711656,15.322085889570552
522,1695,553,46.79447852760736,15.266871165644172
522,813,547,22.44478527607362,15.101226993865032
522,906,539,25.012269938650306,14.88036809815951
522,1724,533,47.59509202453988,14.714723926380369
522,688,532,18.993865030674847,14.687116564417177
522,1533,525,42.32208588957055,14.493865030674847
522,1317,487,36.35889570552147,13.44478527607362
523,1228,682,33.90184049079755,18.828220858895705
523,826,677,22.803680981595093,18.690184049079754
523,1321,661,36.469325153374236,18.248466257668714
523,1206,655,33.29447852760736,18.08282208588957
523,663,632,18.303680981595093,17.447852760736197
523,1845,637,50.93558282208589,17.585889570552148
523,1794,635,49.52760736196319,17.530674846625768
523,1754,629,48.423312883435585,17.365030674846626
523,1700,624,46.93251533742331,17.226993865030675
523,623,624,17.199386503067483,17.226993865030675
523,1566,611,43.23312883435583,16.868098159509202
523,1380,598,38.09815950920245,16.50920245398773
523,1830,602,50.52147239263804,16.619631901840492
523,1528,597,42.1840490797546,16.48159509202454
523,1510,564,41.68711656441718,15.570552147239264
523,1691,554,46.6840490797546,15.294478527607362
523,1729,537,47.73312883435583,14.825153374233128
523,908,538,25.06748466257669,14.85276073619632
523,1501,535,41.438650306748464,14.769938650306749
523,683,540,18.855828220858896,14.9079754601227
523,1529,530,42.21165644171779,14.631901840490798
523,1325,483,36.579754601226995,13.33435582822086
524,1780,700,49.14110429447853,19.32515337423313
524,658,684,18.165644171779142,18.883435582822084
524,1165,679,32.16257668711656,18.745398773006134
524,822,676,22.69325153374233,18.662576687116566
524,1651,667,45.579754601226995,18.414110429447852
524,679,663,18.745398773006134,18.303680981595093
524,957,642,26.420245398773005,17.7239263803681
524,1838,640,50.74233128834356,17.66871165644172
524,654,634,18.05521472392638,17.503067484662576
524,1699,628,46.90490797546013,17.337423312883434
524,826,634,22.803680981595093,17.503067484662576
524,1668,589,46.04907975460123,16.26073619631902
524,1520,596,41.96319018404908,16.45398773006135
524,946,591,26.116564417177916,16.3159509202454
524,1482,565,40.91411042944785,15.598159509202453
524,1689,556,46.62883435582822,15.349693251533742
524,1730,541,47.760736196319016,14.93558282208589
524,677,540,18.690184049079754,14.9079754601227
524,1521,528,41.99079754601227,14.576687116564417
524,1296,495,35.77914110429448,13.66564417177914
524,492,486,13.582822085889571,13.417177914110429
524,1331,478,36.74539877300614,13.196319018404909
525,714,702,19.711656441717793,19.380368098159508
525,659,690,18.19325153374233,19.049079754601227
525,1220,689,33.68098159509203,19.02147239263804
525,1167,671,32.217791411042946,18.524539877300615
525,941,657,25.978527607361965,18.13803680981595
525,1817,667,50.16257668711656,18.414110429447852
525,1760,661,48.58895705521473,18.248466257668714
525,1136,651,31.36196319018405,17.97239263803681
525,1852,636,51.12883435582822,17.558282208588956
525,1787,635,49.33435582822086,17.530674846625768
525,655,624,18.08282208588957,17.226993865030675
525,1700,618,46.93251533742331,17.061349693251532
525,1661,592,45.855828220858896,16.34355828220859
525,1825,599,50.38343558282209,16.53680981595092
525,952,589,26.282208588957054,16.26073619631902
525,1231,579,33.984662576687114,15.984662576687116
525,1487,568,41.0521472392638,15.680981595092025
525,1682,558,46.43558282208589,15.404907975460123
525,671,546,18.524539877300615,15.07361963190184
525,1733,552,47.84355828220859,15.239263803680982
525,1511,532,41.714723926380366,14.687116564417177
525,914,527,25.233128834355828,14.549079754601227
525,1296,489,35.77914110429448,13.5
525,496,485,13.693251533742332,13.389570552147239
525,1335,469,36.855828220858896,12.947852760736197
526,1790,690,49.41717791411043,19.049079754601227
526,715,695,19.73926380368098,19.187116564417177
526,1274,680,35.171779141104295,18.773006134969325
526,1823,659,50.328220858895705,18.19325153374233
526,1169,666,32.27300613496933,18.386503067484664
526,834,659,23.024539877300615,18.19325153374233
526,1141,650,31.5,17.94478527607362
526,1511,620,41.714723926380366,17.116564417177916
526,1606,618,44.33742331288344,17.061349693251532
526,647,616,17.86196319018405,17.006134969325153
526,1698,612,46.877300613496935,16.895705521472394
526,1656,606,45.717791411042946,16.73006134969325
526,1483,600,40.941717791411044,16.56441717791411
526,1822,601,50.30061349693251,16.5920245398773
526,1731,597,47.78834355828221,16.48159509202454
526,1668,580,46.04907975460123,16.012269938650306
526,1236,584,34.122699386503065,16.12269938650307
526,957,580,26.420245398773005,16.012269938650306
526,1490,561,41.13496932515338,15.487730061349694
526,1686,561,46.54601226993865,15.487730061349694
526,1738,555,47.98159509202454,15.322085889570552
526,806,555,22.25153374233129,15.322085889570552
526,667,550,18.414110429447852,15.184049079754601
526,1508,527,41.6319018404908,14.549079754601227
526,498,475,13.748466257668712,13.113496932515337
527,707,701,19.51840490797546,19.35276073619632
527,926,684,25.56441717791411,18.883435582822084
527,954,669,26.337423312883434,18.469325153374232
527,1174,660,32.41104294478528,18.220858895705522
527,1148,646,31.69325153374233,17.834355828220858
527,1514,621,41.79754601226994,17.144171779141104
527,1782,635,49.19631901840491,17.530674846625768
527,1648,610,45.49693251533743,16.840490797546014
527,615,615,16.978527607361965,16.978527607361965
527,659,612,18.19325153374233,16.895705521472394
527,1698,611,46.877300613496935,16.868098159509202
527,1819,596,50.217791411042946,16.45398773006135
527,1742,560,48.0920245398773,15.460122699386503
527,1519,542,41.93558282208589,14.963190184049079
527,668,553,18.441717791411044,15.266871165644172
527,1305,506,36.02760736196319,13.969325153374234
527,1346,452,37.15950920245399,12.478527607361963
528,648,708,17.88957055214724,19.54601226993865
528,915,688,25.26073619631902,18.993865030674847
528,1250,686,34.50920245398773,18.938650306748468
528,655,668,18.08282208588957,18.441717791411044
528,1645,660,45.41411042944785,18.220858895705522
528,1180,661,32.576687116564415,18.248466257668714
528,1769,643,48.83742331288344,17.75153374233129
528,1857,641,51.26687116564417,17.696319018404907
528,828,635,22.858895705521473,17.530674846625768
528,1610,639,44.4478527607362,17.641104294478527
528,1753,617,48.395705521472394,17.033742331288344
528,1508,624,41.6319018404908,17.226993865030675
528,1555,620,42.92944785276074,17.116564417177916
528,1708,609,47.15337423312884,16.812883435582823
528,1637,615,45.193251533742334,16.978527607361965
528,1815,593,50.107361963190186,16.37116564417178
528,1519,586,41.93558282208589,16.177914110429448
528,1667,573,46.02147239263804,15.819018404907975
528,965,571,26.641104294478527,15.763803680981596
528,1748,564,48.25766871165644,15.570552147239264
528,803,554,22.16871165644172,15.294478527607362
528,1518,531,41.9079754601227,14.659509202453988
528,924,519,25.50920245398773,14.328220858895707
528,1307,506,36.08282208588957,13.969325153374234
528,1289,485,35.58588957055215,13.389570552147239
528,497,469,13.720858895705522,12.947852760736197
528,1366,390,37.71165644171779,10.766871165644172
529,655,711,18.08282208588957,19.62883435582822
529,716,695,19.766871165644172,19.187116564417177
529,920,690,25.39877300613497,19.049079754601227
529,1778,683,49.08588957055215,18.855828220858896
529,664,667,18.33128834355828,18.414110429447852
529,1195,663,32.99079754601227,18.303680981595093
529,959,655,26.47546012269939,18.08282208588957
529,1832,651,50.576687116564415,17.97239263803681
529,1448,650,39.97546012269939,17.94478527607362
529,1149,648,31.720858895705522,17.88957055214724
529,1773,634,48.9478527607362,17.503067484662576
529,830,640,22.914110429447852,17.66871165644172
529,1861,637,51.377300613496935,17.585889570552148
529,1625,627,44.86196319018405,17.309815950920246
529,1526,617,42.12883435582822,17.033742331288344
529,658,618,18.165644171779142,17.061349693251532
529,617,615,17.033742331288344,16.978527607361965
529,1813,592,50.0521472392638,16.34355828220859
529,1518,585,41.9079754601227,16.150306748466257
529,1663,577,45.91104294478528,15.929447852760736
529,1751,573,48.34049079754601,15.819018404907975
529,969,564,26.75153374233129,15.570552147239264
529,798,558,22.030674846625768,15.404907975460123
529,1526,545,42.12883435582822,15.04601226993865
529,930,517,25.67484662576687,14.273006134969325
529,1313,503,36.24846625766871,13.886503067484663
529,1279,481,35.309815950920246,13.279141104294478
529,1347,444,37.18711656441718,12.257668711656441
529,1358,395,37.49079754601227,10.904907975460123
530,917,684,25.3159509202454,18.883435582822084
530,663,681,18.303680981595093,18.800613496932517
530,691,664,19.07668711656442,18.33128834355828
530,1641,665,45.30368098159509,18.358895705521473
530,1188,664,32.79754601226994,18.33128834355828
530,1837,653,50.714723926380366,18.02760736196319
530,1778,632,49.08588957055215,17.447852760736197
530,1626,625,44.88957055214724,17.254601226993866
530,1570,626,43.34355828220859,17.282208588957054
530,838,625,23.134969325153374,17.254601226993866
530,636,612,17.558282208588956,16.895705521472394
530,1702,599,46.987730061349694,16.53680981595092
530,1521,586,41.99079754601227,16.177914110429448
530,1755,571,48.45092024539878,15.763803680981596
530,968,573,26.7239263803681,15.819018404907975
530,1516,556,41.852760736196316,15.349693251533742
530,1529,531,42.21165644171779,14.659509202453988
530,934,516,25.78527607361963,14.245398773006135
530,1317,503,36.35889570552147,13.886503067484663
530,1281,479,35.36503067484663,13.223926380368098
530,500,458,13.803680981595091,12.644171779141104
530,1341,454,37.02147239263804,12.533742331288344
530,1348,399,37.214723926380366,11.015337423312884
531,658,708,18.165644171779142,19.54601226993865
531,914,686,25.233128834355828,18.938650306748468
531,665,678,18.358895705521473,18.717791411042946
531,1776,682,49.030674846625764,18.828220858895705
531,1807,664,49.88650306748466,18.33128834355828
531,1190,665,32.852760736196316,18.358895705521473
531,960,654,26.503067484662576,18.05521472392638
531,1837,652,50.714723926380366,18.0
531,649,620,17.91717791411043,17.116564417177916
531,1516,630,41.852760736196316,17.392638036809817
531,1774,625,48.97546012269939,17.254601226993866
531,1555,621,42.92944785276074,17.144171779141104
531,608,606,16.78527607361963,16.73006134969325
531,1680,593,46.38036809815951,16.37116564417178
531,1760,582,48.58895705521473,16.06748466257669
531,1515,559,41.82515337423313,15.432515337423313
531,795,556,21.947852760736197,15.349693251533742
531,1546,536,42.68098159509203,14.797546012269938
531,1318,509,36.38650306748466,14.052147239263803
531,941,514,25.978527607361965,14.190184049079754
531,1273,482,35.144171779141104,13.30674846625767
531,1338,452,36.938650306748464,12.478527607361963
531,1337,404,36.91104294478528,11.153374233128835
532,657,695,18.13803680981595,19.187116564417177
532,953,688,26.309815950920246,18.993865030674847
532,1766,688,48.75460122699386,18.993865030674847
532,1821,674,50.27300613496933,18.607361963190183
532,1187,663,32.76993865030675,18.303680981595093
532,1845,657,50.93558282208589,18.13803680981595
532,1858,631,51.29447852760736,17.420245398773005
532,834,638,23.024539877300615,17.61349693251534
532,1156,630,31.914110429447852,17.392638036809817
532,1755,622,48.45092024539878,17.171779141104295
532,1567,624,43.260736196319016,17.226993865030675
532,638,619,17.61349693251534,17.088957055214724
532,669,608,18.469325153374232,16.78527607361963
532,1723,608,47.56748466257669,16.78527607361963
532,1184,599,32.68711656441718,16.53680981595092
532,1690,592,46.65644171779141,16.34355828220859
532,601,595,16.5920245398773,16.426380368098158
532,1767,581,48.782208588957054,16.039877300613497
532,1653,579,45.63496932515338,15.984662576687116
532,1522,564,42.01840490797546,15.570552147239264
532,784,558,21.644171779141104,15.404907975460123
532,977,560,26.97239263803681,15.460122699386503
532,1554,537,42.90184049079755,14.825153374233128
532,1326,510,36.607361963190186,14.079754601226995
532,951,511,26.254601226993866,14.107361963190185
532,1262,484,34.84049079754601,13.36196319018405
532,502,458,13.858895705521473,12.644171779141104
532,1333,457,36.80061349693251,12.616564417177914
532,1328,409,36.66257668711656,11.291411042944786
533,953,684,26.309815950920246,18.883435582822084
533,829,651,22.886503067484664,17.97239263803681
533,1587,643,43.81288343558282,17.75153374233129
533,1769,618,48.83742331288344,17.061349693251532
533,633,621,17.475460122699385,17.144171779141104
533,1684,611,46.49079754601227,16.868098159509202
533,842,612,23.245398773006134,16.895705521472394
533,1563,612,43.15030674846626,16.895705521472394
533,1709,591,47.18098159509203,16.3159509202454
533,1176,602,32.466257668711656,16.619631901840492
533,1772,586,48.920245398773005,16.177914110429448
533,1607,590,44.36503067484663,16.288343558282207
533,598,590,16.50920245398773,16.288343558282207
533,1814,579,50.079754601226995,15.984662576687116
533,1650,579,45.5521472392638,15.984662576687116
533,1512,568,41.74233128834356,15.680981595092025
533,980,563,27.05521472392638,15.542944785276074
533,779,558,21.506134969325153,15.404907975460123
533,1564,536,43.17791411042945,14.797546012269938
533,1507,528,41.604294478527606,14.576687116564417
533,1331,514,36.74539877300614,14.190184049079754
533,958,514,26.447852760736197,14.190184049079754
533,1255,483,34.647239263803684,13.33435582822086
533,1328,454,36.66257668711656,12.533742331288344
533,505,459,13.941717791411042,12.671779141104295
533,1317,418,36.35889570552147,11.539877300613497
534,1785,688,49.27914110429448,18.993865030674847
534,1317,667,36.35889570552147,18.414110429447852
534,1254,664,34.61963190184049,18.33128834355828
534,1583,659,43.70245398773006,18.19325153374233
534,696,654,19.21472392638037,18.05521472392638
534,1513,633,41.76993865030675,17.475460122699385
534,637,612,17.585889570552148,16.895705521472394
534,1694,611,46.76687116564417,16.868098159509202
534,1756,621,48.47852760736196,17.144171779141104
534,1169,601,32.27300613496933,16.5920245398773
534,1237,596,34.15030674846626,16.45398773006135
534,1776,596,49.030674846625764,16.45398773006135
534,598,583,16.50920245398773,16.095092024539877
534,1507,575,41.604294478527606,15.874233128834357
534,1821,577,50.27300613496933,15.929447852760736
534,983,568,27.13803680981595,15.680981595092025
534,772,558,21.312883435582823,15.404907975460123
534,1570,539,43.34355828220859,14.88036809815951
534,1505,526,41.54907975460123,14.521472392638037
534,965,516,26.641104294478527,14.245398773006135
534,1337,510,36.91104294478528,14.079754601226995
534,1249,485,34.48159509202454,13.389570552147239
534,1318,456,36.38650306748466,12.588957055214724
534,1307,423,36.08282208588957,11.677914110429448
535,714,703,19.711656441717793,19.4079754601227
535,912,689,25.177914110429448,19.02147239263804
535,1773,691,48.9478527607362,19.07668711656442
535,1732,696,47.8159509202454,19.21472392638037
535,631,665,17.420245398773005,18.358895705521473
535,1253,660,34.5920245398773,18.220858895705522
535,693,653,19.131901840490798,18.02760736196319
535,1816,651,50.13496932515338,17.97239263803681
535,1756,652,48.47852760736196,18.0
535,828,642,22.858895705521473,17.7239263803681
535,1867,623,51.54294478527608,17.199386503067483
535,1505,627,41.54907975460123,17.309815950920246
535,1692,618,46.71165644171779,17.061349693251532
535,1766,616,48.75460122699386,17.006134969325153
535,618,612,17.061349693251532,16.895705521472394
535,656,605,18.11042944785276,16.70245398773006
535,1636,610,45.16564417177914,16.840490797546014
535,1163,613,32.107361963190186,16.92331288343558
535,823,598,22.720858895705522,16.50920245398773
535,1590,592,43.895705521472394,16.34355828220859
535,1710,583,47.20858895705521,16.095092024539877
535,1782,591,49.19631901840491,16.3159509202454
535,1529,584,42.21165644171779,16.12269938650307
535,661,578,18.248466257668714,15.957055214723926
535,596,580,16.45398773006135,16.012269938650306
535,1654,569,45.66257668711656,15.708588957055214
535,1824,574,50.355828220858896,15.846625766871165
535,988,570,27.2760736196319,15.736196319018404
535,764,558,21.0920245398773,15.404907975460123
535,1572,547,43.39877300613497,15.101226993865032
535,1500,525,41.41104294478528,14.493865030674847
535,1337,514,36.91104294478528,14.190184049079754
535,974,513,26.88957055214724,14.162576687116564
535,1245,482,34.37116564417178,13.30674846625767
535,1304,463,36.0,12.782208588957054
535,1299,425,35.86196319018405,11.733128834355828
536,631,687,17.420245398773005,18.966257668711656
536,1816,682,50.13496932515338,18.828220858895705
536,1789,678,49.38957055214724,18.717791411042946
536,1195,674,32.99079754601227,18.607361963190183
536,955,674,26.365030674846626,18.607361963190183
536,1692,620,46.71165644171779,17.116564417177916
536,1759,622,48.561349693251536,17.171779141104295
536,1875,619,51.763803680981596,17.088957055214724
536,620,612,17.116564417177916,16.895705521472394
536,1634,603,45.11042944785276,16.64723926380368
536,1162,606,32.079754601226995,16.73006134969325
536,1786,591,49.306748466257666,16.3159509202454
536,1829,582,50.49386503067485,16.06748466257669
536,1592,588,43.95092024539878,16.233128834355828
536,1708,581,47.15337423312884,16.039877300613497
536,994,578,27.441717791411044,15.957055214723926
536,592,575,16.34355828220859,15.874233128834357
536,1572,548,43.39877300613497,15.128834355828221
536,756,558,20.87116564417178,15.404907975460123
536,1342,520,37.04907975460123,14.355828220858896
536,1496,521,41.30061349693251,14.383435582822086
536,981,517,27.08282208588957,14.273006134969325
536,1246,483,34.39877300613497,13.33435582822086
536,1292,462,35.668711656441715,12.754601226993865
536,1288,428,35.558282208588956,11.815950920245399
537,951,683,26.254601226993866,18.855828220858896
537,1782,680,49.19631901840491,18.773006134969325
537,1229,674,33.92944785276074,18.607361963190183
537,648,680,17.88957055214724,18.773006134969325
537,701,643,19.35276073619632,17.75153374233129
537,1786,641,49.306748466257666,17.696319018404907
537,1510,628,41.68711656441718,17.337423312883434
537,1703,611,47.015337423312886,16.868098159509202
537,1757,625,48.50613496932515,17.254601226993866
537,1879,618,51.874233128834355,17.061349693251532
537,615,607,16.978527607361965,16.757668711656443
537,1636,607,45.16564417177914,16.757668711656443
537,1158,600,31.969325153374232,16.56441717791411
537,1788,593,49.36196319018405,16.37116564417178
537,1828,584,50.466257668711656,16.12269938650307
537,1626,572,44.88957055214724,15.791411042944786
537,662,584,18.2760736196319,16.12269938650307
537,1003,577,27.690184049079754,15.929447852760736
537,1505,572,41.54907975460123,15.791411042944786
537,587,572,16.20552147239264,15.791411042944786
537,1573,563,43.42638036809816,15.542944785276074
537,751,555,20.733128834355828,15.322085889570552
537,1506,547,41.576687116564415,15.101226993865032
537,987,523,27.248466257668714,14.438650306748466
537,1344,525,37.104294478527606,14.493865030674847
537,1493,517,41.217791411042946,14.273006134969325
537,1238,490,34.17791411042945,13.52760736196319
537,1284,457,35.4478527607362,12.616564417177914
537,1282,427,35.392638036809814,11.78834355828221
538,697,711,19.242331288343557,19.62883435582822
538,1771,704,48.892638036809814,19.43558282208589
538,959,664,26.47546012269939,18.33128834355828
538,987,659,27.248466257668714,18.19325153374233
